8306.29.00;  Autres.;30;
8306.30.00;" Cadres pour photographies, gravures ou similaires; miroirs..";30;
8307.10.00; En fer ou en acier.;10;
8307.90.00; En autres métaux communs;10;
8308.10.00; Agrafes, crochets et illets.;20;
8308.20.00; Rivets tubulaires ou à tige fendue;10;
8308.90.00; Autres, y compris les parties;20;
8309.10.00; Bouchonscouronnes;10;
8309.90.00; Autres..;10;
8310.00.00;Plaques indicatrices, plaquesenseignes, plaquesadresses et plaques similaires, chiffre;30;
8311.10.00; Electrodes enrobées pour le soudage à l'arc,  en métaux communs;30;
8311.20.00; Fils fourrés pour le soudage à l'arc, en métaux communs.;30;
8311.30.00; Baguettes  enrobées  et  fils  fourrés pour le brasage ou le soudage à la flamme, en m;30;
8311.90.00; Autres.;30;
8401.10.00; Réacteurs nucléaires;10;
8401.20.00; Machines  et  appareils  pour  la  séparation isotopique, et leurs parties..;10;
8401.30.00; Eléments combustibles (cartouches) non irradiés..;10;
8401.40.00; Parties de réacteurs nucléaires;10;
8402.11.00;  Chaudières aquatubulaires d'une production horaire de vapeur excédant 45 tonnes.;10;
8402.12.00;  Chaudières aquatubulaires d'une production horaire de vapeur n'excédant pas 45 tonne;10;
8402.19.00;  Autres  chaudières  à  vapeur,  y  compris  les chaudières mixtes..;10;
8402.20.00; Chaudières dites << à eau surchauffée >>;10;
8402.90.00; Parties..;10;
8403.10.00; Chaudières;10;
8403.90.00; Parties;10;
8404.10.00; Appareils  auxiliaires  pour  chaudières  des n°s 84.02 ou 84.03.;10;
8404.20.00; Condenseurs  pour  machines  à  vapeur..;10;
8404.90.00; Parties..;10;
8405.10.00;" Générateurs de gaz à l'air ou de gaz à l'eau, avec ou sans leurs épurateurs; générateu";10;
8405.90.00; Parties..;10;
8406.10.00; Turbines pour la propulsion de bateaux;10;
8406.81.00;  D'une puissance excédant 40 MW;10;
8406.82.00;  D'une puissance n'excédant pas 40 MW;10;
8406.90.00; Parties..;10;
8407.10.00; Moteurs pour l'aviation;0;
8407.21.00;  Du type horsbord (*);20;NMB
8407.29.10;  Moteurs d'embarcation de 10.000 kg ou moins (*)..;10;NMB
8407.29.20; Moteurs  d'embarcation  de  plus de 10.000 kg (*).;10;NMB
8407.31.00;  D'une cylindrée n'excédant pas 50 cm3(*);10;NMB
8407.32.00; D'une cylindrée excédant 50 cm3 mais n'excédant  pas 250 cm3(*);20;NMB
8407.33.00;  D'une cylindrée excédant 250 cm3 mais  n'excédant pas 1.000 cm3(*)..;20;NMB
8407.34.00;  D'une cylindrée excédant 1.000 cm3(*).;20;NMB
8407.90.00; Autres moteurs(*);20;NMB
8408.10.10;  Du type horsbord(*);20;NMB
8408.10.91; Moteurs d'embarcation de 10.000 kg ou moins(*);10;NMB
8408.10.92;  Moteurs d'embarcation de plus de 10.000 kg(*)..;10;NMB
8408.20.10;  Moteurs diesel pour véhicules du chapitre 87, d'une cylindrée n'excédant pas 50 cm3(;20;NMB
8408.20.20;  Moteurs  diesel  pour  véhicules  du  chapitre  87, d'une cylindrée excédant 50 cm3 ;20;NMB
8408.20.30;  Moteurs  diesel  pour  véhicules  du  chapitre  87, d'une cylindrée excédant 250 cm3;20;NMB
8408.20.40;  Moteurs  diesel  pour  véhicules  du  chapitre  87, d'une cylindrée excédant 1.000 c;20;NMB
8408.90.00; Autres moteurs(*)..;20;NMB
8409.10.00; De moteurs pour l'aviation;0;
8409.91.00;  Reconnaissables comme étant exclusivement ou principalement destinées aux moteurs à ;20;NMB
8409.99.00;  Autres(*)..;20;NMB
8410.11.00;   D'une puissance n'excédant pas 1.000 kW;10;
8410.12.00;   D'une puissance excédant 1.000 kW mais n'excédant pas 10.000 Kw.;10;
8410.13.00;   D'une  puissance  excédant  10.000  Kw..;10;
8410.90.00; Parties, y compris les régulateurs.;10;
8411.11.00;  D'une poussée n'excédant pas 25 kN;10;
8411.12.00;  D'une  poussée  excédant  25  kN;10;
8411.21.00;  D'une puissance n'excédant pas 1.100 kW;10;
8411.22.00;  D'une  puissance  excédant  1.100  kW;10;
8411.81.00;   D'une puissance n'excédant pas 5.000 Kw..;10;
8411.82.00;   D'une  puissance  excédant  5.000  Kw;10;
8411.91.00;   De turboréacteurs ou de turbopropulseurs.;10;
8411.99.00; Autres..;10;
8412.10.00; Propulseurs à réaction autres que les turboréacteurs;10;
8412.21.00;  A mouvement rectiligne (cylindres)..;10;
8412.29.00;   Autres;10;
8412.31.00;  A mouvement rectiligne (cylindres);10;
8412.39.00;  Autres;10;
8412.80.00; Autres..;10;
8412.90.00; Parties..;10;
8413.11.00;  Pompes pour la distribution de carburants ou de lubrifiants, des types utilisés dans;10;NMB
8413.19.00;  Autres(*);10;NMB
8413.20.00; Pompes actionnées à la main, autres que celles des n°s 8413.11 ou 8413.19 (*)..;10;NMB
8413.30.00; Pompes à carburant, à huile ou à liquide de refroidis sement pour moteurs à allumage ;10;
8413.40.00; Pompes à béton(*);10;NMB
8413.50.00; Autres pompes volumétriques alternatives(*);10;NMB
8413.60.00; Autres pompes volumétriques rotatives(*).;10;NMB
8413.70.00; Autres pompes centrifuges(*).;10;NMB
8413.81.00;  Pompes(*).;10;
8413.82.00;  Elévateurs à liquides(*).;10;NMB
8413.91.00;   De pompes;10;NMB
8413.92.00;  D'élévateurs à liquides..;10;
8414.10.00; Pompes à vide(*).;10;NMB
8414.20.00; Pompes à air, à main ou à pied(*);20;NMB
8414.30.00; Compresseurs  des  types  utilisés  dans  les  équipements frigorifiques(*)..;10;NMB
8414.40.00; Compresseurs d'air montés sur châssis à roues et remorquables (*);10;NMB
8414.51.00;  Ventilateurs de table, de sol, muraux, plafonniers, de toitures ou de fenêtres, à mo;20;NMB
8414.59.00;  Autres(*);20;NMB
8414.60.00; Hottes dont le plus grand côté horizontal n'excède pas 120 cm(*);20;NMB
8414.80.00; Autres(*)..;20;NMB
8414.90.00; Parties..;10;
8415.10.00; Du type mural ou pour fenêtres, formant un seul corps ou du type splitsystem (systè;30;NMB
8415.20.00; Du  type  de  ceux  utilisés  pour  le  confort  des personnes dans les véhicules auto;30;NMB
8415.81.00;  Avec dispositif de réfrigération et soupape d'inversion du cycle thermique (pompes à;30;NMB
8415.82.00;  Autres, avec dispositif de réfrigération;10;NMB
8415.83.00;  Sans dispositif de réfrigération(*);10;NMB
8415.90.00; Parties;20;NMB
8416.10.00; Brûleurs à combustibles liquides;10;
8416.20.00; Autres brûleurs, y compris les brûleurs mixtes;10;
8416.30.00; Foyers automatiques, y compris leurs avantfoyers, leurs grilles mécaniques, leurs dis;10;
8416.90.00; Parties;10;
8417.10.00; Fours pour le grillage, la fusion ou autres traitements thermiques des minerais ou des;10;
8417.20.00; Fours de boulangerie, de pâtisserie ou de biscuiterie...;10;
8417.80.00; Autres;10;
8417.90.00; Parties;10;
8418.10.00; Combinaisons de réfrigérateurs et de congélateursconservateurs munis de portes extéri;30;NMB
8418.21.00;  A compression(*)..;30;NMB
8418.29.00;  Autres.;30;
8418.30.00; Meubles congélateursconservateurs du type coffre, d'une capacité n'excédant pas 800 L;30;NMB
8418.40.00;Meubles congélateursconservateurs du type armoire, d'une capacité n'excédant pas 900 L;30;NMB
8418.50.00; Autres meubles (coffres, armoires, vitrines, comptoirs et similaires) pour la conserva;30;
8418.61.00;  Pompes à chaleur autres que les machines et appareils pour le conditionnement de l'a;10;
8418.69.00;  Autres..;10;NMB
8418.91.00;  Meubles conçus pour recevoir un équipement pour la production du froid;20;NMB
8418.99.90;  Autres;20;
8419.11.00;  A chauffage instantané, à gaz.;20;
8419.19.00;  Autres..;20;
8419.20.00; Stérilisateurs médicochirurgicaux ou de laboratoires.;5;
8419.31.00;  Pour produits agricoles;10;
8419.32.10;   A chauffage électrique.;10;
8419.32.90;   Autres;10;
8419.39.10;   A chauffage électrique..;10;
8419.39.90;   Autres;10;
8419.40.00; Appareils de distillation ou de rectification;10;
8419.50.00; Echangeurs de chaleur;10;
8419.60.00; Appareils et dispositifs pour la liquéfaction de l'air ou d'autres gaz;10;
8419.81.00;  Pour la préparation de boissons chaudes ou la cuisson ou le chauffage des aliments;30;
8419.89.21;    De la sucrerie (y compris la raffinerie).;10;
8419.89.22;    De la minoterie.;10;
8419.89.23;    De la malterie et de la brasserie;10;
8419.89.24;     De la laiterie et du traitement des produits laitiers;10;
8419.89.25;    Pour  la  préparation  des  huiles  et  graisses alimentaires..;10;
8419.89.29;    Autres;10;
8419.89.30;    Pour les industries du caoutchouc;10;
8419.89.40;    Pour les industries des matières plastiques;10;
8419.89.50;    Pour la savonnerie, la stéarinerie, la parfumerie et la fabrication de produits ;10;
8419.89.90;    Autres..;10;
8419.90.00; Parties;10;
8420.10.00; Calandres et laminoirs.;10;
8420.91.00;  Cylindres;10;
8420.99.00;   Autres;10;
8421.11.00;  Ecrémeuses.;10;
8421.12.00;  Essoreuses à linge;10;
8421.19.00;  Autres..;10;
8421.21.00;  Pour la filtration ou l'épuration des eaux;10;
8421.22.00;  Pour la filtration ou l'épuration des boissons autres que l'eau;10;
8421.23.00;  Pour la filtration des huiles minérales dans les moteurs à allumage par étincelles o;10;
8421.29.00;  Autres..;10;
8421.31.00;  Filtres d'entrée d'air pour moteurs à allumage  par étincelles ou par compression;10;
8421.39.00;  Autres;10;
8421.91.00;  De centrifugeuses, y compris d'essoreuses centrifuges;10;
8421.99.00;  Autres;10;
8422.11.00;  De type ménager;30;
8422.19.00;  Autres;30;
8422.20.00; Machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipien;10;
8422.30.00; Machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, ;10;
8422.40.00; Autres machines et appareils à empaqueter ou à emballer les marchandises (y compris le;10;
8422.90.00; Parties.;10;
8423.10.00;" Pèsepersonnes, y compris les pèsebébés; balances de ménage..";30;
8423.20.00; Bascules à pesage continu sur transporteurs;10;
8423.30.00; Bascules à pesées constantes et balances et bascules ensacheuses ou doseuses.;10;
8423.81.00;  D'une portée n'excédant pas 30 kg;10;
8423.82.00;  D'une portée excédant 30 kg mais n'excédant pas 5.000 kg..;10;
8423.89.00;  Autres..;10;
8423.90.00;" Poids pour toutes balances; parties d'appareils ou instruments de pesage";30;
8424.10.00; Extincteurs, même chargés.;10;
8424.20.00; Pistolets aérographes et appareils similaires.;10;
8424.30.00; Machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires;10;
8424.81.10;   A moteur.;10;
8424.81.90;   Autres.;10;
8424.89.10;   A moteur..;10;
8424.89.90;   Autres.;10;
8424.90.00; Parties..;10;
8425.11.00;  A moteur électrique..;10;
8425.19.00;  Autres;10;
8425.31.00;  A moteur électrique..;10;
8425.39.00;  Autres;10;
8425.41.00;  Elévateurs fixes de voitures pour garages.;10;
8425.42.00;  Autres crics et vérins, hydrauliques..;10;
8425.49.10;   Crics et vérins pneumatiques..;10;
8425.49.90;   Autres crics et vérins..;30;
8426.11.00;  Ponts roulants et poutres roulantes, sur supports fixes.............................;10;
8426.12.10;   Chariotscavaliers;10;
8426.12.90;   Autres..;10;
8426.19.00;   Autres;10;
8426.20.00; Grues à tour.;10;
8426.30.00; Grues sur portiques.;10;
8426.41.10;   Chariotsgrues.;10;
8426.41.90;   Autres..;10;
8426.49.00;  Autres;10;
8426.91.00;  Conçus pour être montés sur un véhicule routier.;10;
8426.99.00;  Autres....;10;
8427.10.00; Chariots autopropulsés à moteur électrique..;10;
8427.20.00; Autres chariots autopropulsés..;10;
8427.90.00; Autres chariots.;10;
8428.10.00; Ascenseurs et montecharge;10;
8428.20.00; Appareils élévateurs ou transporteurs, pneumatiques;10;
8428.31.00;   Spécialement conçus pour mines au fond ou pour autres travaux souterrains.;10;
8428.32.00;   Autres, à benne;10;
8428.33.00;   Autres, à bande ou à courroie..;10;
8428.39.00;   Autres;10;
8428.40.00; Escaliers mécaniques et trottoirs roulants;10;
8428.60.00;" Téléphériques  (y  compris  les  télésièges  et  remontepentes); mécanismes de tracti";10;
8428.90.00; Autres machines et appareils..;10;
8429.11.00;   A chenilles..;10;
8429.19.00;   Autres.;10;
8429.20.00; Niveleuses.;10;
8429.30.00; Décapeuses;10;
8429.40.10;   Rouleaux compresseurs;10;
8429.40.90;   Autres;10;
8429.51.00;  Chargeuses et chargeusespelleteuses à chargement frontal.;10;
8429.52.00;  Engins dont la superstructure peut effectuer une rotation de 360°...................;10;
8429.59.00;   Autres..........................................................;10;
8430.10.00; Sonnettes de battage et machines pour l'arrachage des pieux.;10;
8430.20.00; Chasseneige;10;
8430.31.00;   Autopropulsées.;10;
8430.39.00;   Autres;10;
8430.41.00;   Autre Auto propulsées.;10;
8430.49.00;  Autres;10;
8430.50.00; Autres machines et appareils, autopropulsés;10;
8430.61.00;  Machines et appareils à tasser ou à compacter..;10;
8430.69.00;  Autres.;10;
8431.10.00; De machines ou appareils du n° 84.25;10;
8431.20.00; De machines ou appareils du n° 84.27.;10;
8431.31.00;   D'ascenseurs,  montecharge  ou  escaliers mécaniques.;10;
8431.39.00;   Autres;10;
8431.41.00;   Godets,  bennes,  bennespreneuses,  pelles, grappins et pinces.;10;
8431.42.00;  Lames de bouteurs (bulldozers) ou de bouteurs biais (angledozers)..;10;
8431.43.00;   Parties de machines de sondage ou de forage des n°s 8430.41 ou 8430.49.;10;
8431.49.00;   Autres;10;
8432.10.00; Charrues.;10;
8432.21.00;   Herses à disques (pulvériseurs);10;
8432.29.00;   Autres;10;
8432.30.00; Semoirs, plantoirs et repiqueurs..;10;
8432.40.00; Epandeurs de fumier et distributeurs d'engrais;10;
8432.80.00; Autres machines, appareils et engins;10;
8432.90.00; Parties..;10;
8433.11.00;  A moteur, dont le dispositif de coupe tourne dans un plan horizontal..;30;
8433.19.00;   Autres;30;
8433.20.00; Faucheuses, y compris les barres de coupe à monter sur tracteur.;10;
8433.30.00; Autres machines et appareils de fenaison;10;
8433.40.00; Presses à paille ou à fourrage, y compris les presses ramasseuses..;10;
8433.51.00;   Moissonneusesbatteuses;10;
8433.52.00;   Autres machines et appareils pour le battage;10;
8433.53.00;  Machines pour la récolte des racines ou tubercules.;10;
8433.59.00;  Autres.;10;
8433.60.00; Machines pour le nettoyage ou le triage des oeufs, fruits ou autres produits agricoles;10;
8433.90.00; Parties;10;
8434.10.00; Machines à traire.;10;
8434.20.00; Machines et appareils de laiterie..;10;
8434.90.00; Parties..;10;
8435.10.00; Machines et appareils.;10;
8435.90.00; Parties.;10;
8436.10.00; Machines et appareils pour la préparation des aliments ou provendes pour animaux.;10;
8436.21.00;  Couveuses et éleveuses.;10;
8436.29.00;  Autres...;10;
8436.80.00; Autres machines et appareils.;10;
8436.91.00;   De machines ou appareils d'aviculture;10;
8436.99.00;  Autres;10;
8437.10.10;   Machines pour le nettoyage, le triage ou le criblage des grains..;10;
8437.10.90;   Autres;10;
8437.80.00; Autres machines et appareils;10;
8437.90.00; Parties..;20;
8438.10.00; Machines  et  appareils  pour  la  boulangerie,  la pâtisserie, la biscuiterie ou pour;10;
8438.20.00; Machines et appareils pour la confiserie ou pour la fabrication du cacao ou du chocola;10;
8438.30.00; Machines et appareils pour la sucrerie.;10;
8438.40.00; Machines et appareils pour la brasserie;10;
8438.50.00; Machines et appareils pour le travail des viandes..;10;
8438.60.00; Machines et appareils pour la préparation des fruits ou des légumes..;10;
8438.80.00; Autres machines et appareils;10;
8438.90.00; Parties;10;
8439.10.00; Machines  et appareils pour la fabrication de la pâte de matières fibreuses cellulosiq;10;
8439.20.00; Machines et appareils pour la fabrication du papier ou du carton.;10;
8439.30.00; Machines et appareils pour le finissage du papier ou du carton.;10;
8439.91.00;   De machines ou appareils pour la fabrication de la pâte de matières fibreuses cellu;10;
8439.99.00;  Autres.;10;
8440.10.00; Machines et appareils.;10;
8440.90.00; Parties..;10;
8441.10.10;  Cisailles, massicots et appareils pour le coupage des épreuves photographiques sur p;10;
8441.10.90;  Autres;10;
8441.20.00; Machines pour la fabrication de sacs, sachets ou  enveloppes;10;
8441.30.00; Machines pour la fabrication de boîtes, caisses, tubes, tambours ou contenants similai;10;
8441.40.00; Machines à mouler les articles en pâte à papier, papier ou carton..;10;
8441.80.00; Autres machines et appareils.;10;
8441.90.00; Parties..;10;
8442.30.00; Machines, appareils et matériel;10;
8442.40.00; Parties de ces machines, appareils ou matériel;10;
8442.50.00;" Clichés, planches, cylindres et autres organes imprimants; pierres lithographiques, pl";10;
8443.11.00;  Machines et appareils à imprimer offset, alimentés en bobines;10;
8443.12.00;  Machines et appareils à imprimer offset de bureau, alimentés en feuille d'un format ;10;
8443.13.00;  Autres machines et appareils à imprimer offset...;10;
8443.14.00;  Machines et appareils à imprimer, typographiques, alimentés en bobines, à l'exclusio;10;
8443.15.00;  Machines et appareils à imprimer, typographique, autres qu'alimentés en bobines, à l;10;
8443.16.00;  Machines et appareils à imprimer, flexographiques..;10;
8443.17.00;  Machines et appareils à imprimer, héliographiques..;10;
8443.19.00;  Autres.;10;
8443.31.00;  Machines qui assurent au moins deux des fonctions suivantes : impression, copie ou t;10;
8443.32.00;  Autres, aptes à être connectées à une machine automatique de traitement de l'informa;10;
8443.39.00;  Autres;10;
8443.91.00;  Parties et accessoires de machines et d'appareils servant à l'impression au moyen de;10;
8443.99.00; Autres;10;
8444.00.00;Machines  pour  le  filage  (extrusion),  l'étirage,  la texturation  ou  le  tranchage ;10;
8445.11.00;  Cardes;10;
8445.12.00;  Peigneuses.;10;
8445.13.00;  Bancs à broches.;10;
8445.19.10;   Egreneuses à coton..;10;
8445.19.90;   Autres.;10;
8445.20.00; Machines pour la filature des matières textiles;10;
8445.30.00; Machines pour le doublage ou le retordage matières textiles.;10;
8445.40.00; Machines à bobiner  (y compris les canetières) ou à dévider les matières textiles;10;
8445.90.00; Autres..;10;
8446.10.00; Pour tissus d'une largeur n'excédant pas 30 cm..;10;
8446.21.00;  A moteur;10;
8446.29.00;  Autres;10;
8446.30.00; Pour  tissus  d'une  largeur  excédant  30 cm,  sans  navettes;10;
8447.11.00;  Avec cylindre d'un diamètre n'excédant pas 165 mm.;10;
8447.12.00;  Avec cylindre d'un diamètre excédant 165 mm..;10;
8447.20.00;" Métiers  à  bonneterie  rectilignes ;  machines  de couturetricotage..";10;
8447.90.00; Autres..;10;
8448.11.00;"  Ratières (mécaniques d'armures) et mécaniques Jacquard; réducteurs, perforatrices et";10;
8448.19.00;  Autres;10;
8448.20.00; Parties et accessoires des machines du n° 84.44 ou de leurs;10;
8448.31.00;  Garnitures de cardes..;10;
8448.32.10;   Parties et accessoires d'égreneuses à coton;10;
8448.32.90;   Autres;10;
8448.33.00;  Broches et leurs ailettes, anneaux et curseurs;10;
8448.39.00;   Autres.;10;
8448.42.00;   Peignes, lisses et cadres de lisses.;10;
8448.49.00;  Autres..;10;
8448.51.00;  Platines, aiguilles et autres articles participant à la formation des mailles;10;
8448.59.00;  Autres;10;
8449.00.00;Machines  et  appareils  pour  la  fabrication  ou  le finissage du feutre ou des nontis;10;
8450.11.00;  Machines entièrement automatiques(*)..;30;NMB
8450.12.00;  Autres machines, avec essoreuse centrifuge incorporée(*)..;30;NMB
8450.19.00;  Autres(*);30;NMB
8450.20.00; Machines d'une capacité unitaire exprimée en poids de linge sec excédant 10 kg..;20;NMB
8450.90.00; Parties..;20;
8451.10.00; Machines pour le nettoyage à sec..;30;
8451.21.00;   D'une capacité unitaire exprimée en poids de linge sec n'excédant pas 10 kg..;10;
8451.29.00;   Autres..;10;
8451.30.00; Machines et presses à repasser, y compris les presses à fixer.;10;
8451.40.00; Machines  pour  le  lavage,  le  blanchiment  ou  la teinture.;10;
8451.50.00; Machines  à  enrouler,  dérouler,  plier,  couper  ou  denteler les tissus.;10;
8451.80.00; Autres machines et appareils;10;
8451.90.00; Parties..;10;
8452.10.00; Machines à coudre de type ménager(*);20;NMB
8452.21.00;   Unités automatiques(*).;10;NMB
8452.29.00;  Autres(*);10;NMB
8452.30.00; Aiguilles pour machines à coudre(*);20;NMB
8452.40.00; Meubles,  embases  et  couvercles  pour  machines  à  coudre et leurs parties..;20;
8452.90.00; Autres parties de machines à coudre;20;
8453.10.00; Machines et appareils pour la préparation, le tannage ou le travail des cuirs ou peaux;10;
8453.20.00; Machines  et  appareils  pour  la  fabrication  ou  la réparation des chaussures;10;
8453.80.00; Autres machines et appareils;10;
8453.90.00; Parties..;10;
8454.10.00; Convertisseurs.;10;
8454.20.00; Lingotières et poches de coulée;10;
8454.30.00; Machines à couler (mouler).;10;
8454.90.00; Parties;10;
8455.10.00; Laminoirs à tubes;10;
8455.21.00;  Laminoirs à chaud et laminoirs combinés à chaud et à froid;10;
8455.22.00;  Laminoirs à froid...;10;
8455.30.00; Cylindres de laminoirs.;10;
8455.90.00; Autres parties..;10;
8456.10.00; Opérant par laser ou autre faisceau de lumière ou de photons(*).;10;NMB
8456.20.00; Opérant par ultrasons(*).;10;NMB
8456.30.00; Opérant par électroérosion(*)........................;10;NMB
8456.90.00; Autres..;10;NMB
8457.10.00; Centres d'usinage(*);10;NMB
8457.20.00; Machines à poste fixe(*)..;10;NMB
8457.30.00; Machines à stations multiples(*)..;10;NMB
8458.11.00;  A commande numérique(*);10;NMB
8458.19.00;  Autres(*);10;NMB
8458.91.00;  A commande numérique(*)..;10;NMB
8458.99.00;  Autres(*);10;NMB
8459.10.00; Unités d'usinage à glissières(*)..;10;NMB
8459.21.00;  A commande numérique(*)..;10;NMB
8459.29.00;  Autres(*);10;NMB
8459.31.00;  A commande numérique(*)..;10;NMB
8459.39.00;  Autres(*);10;NMB
8459.40.00; Autres machines à aléser(*).;10;NMB
8459.51.00;  A commande numérique(*);10;NMB
8459.59.00;  Autres(*);10;NMB
8459.61.00;  A commande numérique(*)..;10;NMB
8459.69.00;  Autres(*);10;NMB
8459.70.00; Autres machines à fileter ou à tarauder;10;NMB
8460.11.00;  A commande numérique(*)..;10;NMB
8460.19.00;  Autres(*);10;NMB
8460.21.00;  A commande numérique(*);10;NMB
8460.29.00;  Autres(*)..;10;NMB
8460.31.00;  A commande numérique(*);10;NMB
8460.39.00;  Autres(*);10;NMB
8460.40.00; Machines à glacer ou à roder(*);10;NMB
8460.90.00; Autres(*)..;10;NMB
8461.20.00; Etauxlimeurs et machines à mortaiser(*);10;NMB
8461.30.00; Machines à brocher(*).;10;NMB
8461.40.00; Machines à tailler ou à finir les engrenages(*);10;NMB
8461.50.00; Machines à scier ou à tronçonner(*);10;NMB
8461.90.00; Autres(*);10;NMB
8462.10.00; Machines (y compris les presses) à forger ou à estamper, moutons, marteauxpilons et m;10;NMB
8462.21.00;  A commande numérique(*)..;10;NMB
8462.29.00;  Autres(*);10;NMB
8462.31.00;  A commande numérique(*)..;10;NMB
8462.39.00;  Autres(*);10;NMB
8462.41.00;  A commande numérique(*)..;10;NMB
8462.49.00;  Autres(*);10;NMB
8462.91.00;  Presses hydrauliques(*);10;NMB
8462.99.00;  Autres(*);10;NMB
8463.10.00; Bancs à étirer les barres, tubes, profilés, fils ou similaires(*).;10;NMB
8463.20.00; Machines pour exécuter un filetage extérieur ou intérieur par roulage ou laminage(*);10;NMB
8463.30.00; Machines pour le travail des métaux  sous forme de fil(*);10;NMB
8463.90.00; Autres(*).;10;NMB
8464.10.00; Machines à scier..;10;
8464.20.00; Machines à meuler ou à polir;10;
8464.90.00; Autres.;10;
8465.10.00; Machines pouvant effectuer différents types d'opérations d'usinage, sans changement d';10;
8465.91.00;   Machines à scier;10;
8465.92.00;"  Machines à dégauchir ou à raboter; machines à fraiser ou à moulurer";10;
8465.93.00;  Machines à meuler, à poncer ou à polir.;10;
8465.94.00;  Machines à cintrer ou à assembler.;10;
8465.95.00;  Machines à percer ou à mortaiser..;10;
8465.96.00;  Machines à fendre, à trancher ou à dérouler..;10;
8465.99.00;  Autres.;10;
8466.10.00; Porteoutils et filières à déclenchement automatique;10;
8466.20.00; Portepièces..;10;
8466.30.00; Dispositifs diviseurs et autres dispositifs spéciaux se ontant sur machinesoutils;10;
8466.91.00;  Pour machines du n° 84.64;10;
8466.92.00;  Pour machines du n° 84.65.;10;
8466.93.00;  Pour machines des n°s 84.56 à 84.61.;10;
8466.94.00;  Pour machines des n°s 84.62 ou 84.63..;10;
8467.11.00;  Rotatifs (même à percussion).;10;
8467.19.00;  Autres;10;
8467.21.00; Perceuses de tous genres, y compris les perforatrices rotatives.;10;
8467.22.00;  Scies et tronçonneuses;10;
8467.29.00;  Autres.;10;
8467.81.00;  Tronçonneuses à chaîne;10;
8467.89.00;  Autres;10;
8467.91.00;  De tronçonneuses à chaîne;10;
8467.92.00;  D'outils pneumatiques..;10;
8467.99.00;  Autres.;20;
8468.10.00; Chalumeaux guidés à la main..;10;
8468.20.00; Autres machines et appareils aux gaz...;10;
8468.80.00; Autres machines et appareils;10;
8468.90.00; Parties..;10;
8469.00.00;"Machines à écrire autres ques les imprimantes du n° 84.43 ; machines pour le traitement ";10;NMB
8470.10.00; Calculatrices électroniques pouvant fonctionner sans source d'énergie extérieure et m;10;
8470.21.00;  Comportant un organe imprimant..;20;
8470.29.00;  Autres.;20;
8470.30.00; Autres machines à calculer;20;
8470.50.00; Caisses enregistreuses..;20;
8470.90.00; Autres..;20;
8471.30.00; Machines automatiques de traitement de l'information, portatives, d'un poids n'excédan;10;
8471.41.00;  Comportant, sous une même enveloppe, au moins une unité centrale de traitement et, q;10;
8471.49.00;  Autres, se présentant sous forme de systèmes;10;
8471.50.00; Unités de traitement autres  que celles des n°s 8471.41 ou 8471.49, pouvant comporter,;10;
8471.60.00; Unités d'entrée ou de sortie, pouvant comporter, sous la même enveloppe, des unités de;10;
8471.70.00; Unités de mémoire;10;
8471.80.00; Autres unités de machines automatiques de traitement de l'information;10;
8471.90.00; Autres;10;
8472.10.00; Duplicateurs;20;
8472.30.00; Machines pour le triage, le pliage la mise sous enveloppe ou sous bande du courrier, m;20;
8472.90.00; Autres;20;
8473.10.00; Parties et accessoires des machines du n° 84.69..;20;
8473.21.00;  Des  machines  à  calculer  électroniques  des  n°s 8470.10, 8470.21 ou 8470.29;20;
8473.29.00;  Autres;20;
8473.30.00; Parties et accessoires du n° 84.71;10;
8473.40.00; Parties et accessoires des machines du n° 84.72;20;
8473.50.00; Parties et accessoires qui peuvent être utilisés indifféremment avec les machines ou a;20;
8474.10.00; Machines et appareils à trier, cribler, séparer ou  laver.;10;
8474.20.00; Machines et appareils à concasser, broyer ou pulvériser..;10;
8474.31.00;  Bétonnières et appareils à gâcher le ciment;10;
8474.32.00;  Machines à mélanger les matières minérales au bitume;10;
8474.39.00;  Autres..;10;
8474.80.00; Autres machines et appareils;10;
8474.90.00; Parties;10;
8475.10.00; Machines pour l'assemblage des lampes, tubes ou valves électriques ou électroniques ou;10;
8475.21.00;  Machines pour la fabrication des fibres optiques et de leurs ébauches;10;
8475.29.00;  Autres;10;
8475.90.00; Parties;10;
8476.21.00;  Comportant  un  dispositif  de  chauffage  ou  de réfrigération;30;
8476.29.00;  Autres.;30;
8476.81.00;  Comportant  un  dispositif  de  chauffage  ou  de réfrigération;30;
8476.89.00;  Autres;30;
8476.90.00; Parties..;20;
8477.10.00; Machines à mouler par injection..;10;
8477.20.00; Extrudeuses..;10;
8477.30.00; Machines à mouler par soufflage.;10;
8477.40.00; Machines à mouler sous vide et autres machines à  thermoformer..;10;
8477.51.00;  A mouler ou à rechaper les pneumatiques ou à mouler ou à former les chambres à air;10;
8477.59.00;  Autres..;10;
8477.80.00; Autres machines et appareils;10;
8477.90.00; Parties.;10;
8478.10.00; Machines et appareils.;10;
8478.90.00; Parties..;10;
8479.10.00; Machines et appareils pour les travaux publics, le bâtiment ou les travaux analogues;10;
8479.20.00; Machines et appareils pour l'extraction ou la préparation des huiles ou graisses végét;10;
8479.30.00; Presses pour la fabrication de panneaux de particules ou de fibres de bois ou d'autres;10;
